created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Sep 29 11:15:11 +0000 2023;1707715640667353534;"For the Second TIME huhu Senagihh ituu filemnyaa nangesss 😭😭🥰🥰🫶🏼🫶🏼 @FilmPetSher #PetualanganSherina2 Gokil 🫶🏼❤️‍🔥 https://t.co/GVaRB0wlQ0";0;0;0;0;in;181522343;1707715640667353534;litbon;https://twitter.com/litbon/status/1707715640667353534
Fri Sep 29 10:54:51 +0000 2023;1707710526812574004;"Emang bener sih sherina di buatin film kayak begini. Waktu kecil dia wonder kid. Sampe dewasa pun, masih sama charming dan genius nya. Dan dia Music Director di #PetualanganSherina2  Totally nostalgic and wondefull lagu lagu nya. https://t.co/ZiVLaUJZYI";0;0;0;1;in;50937624;1707710526812574004;tikagecin;https://twitter.com/tikagecin/status/1707710526812574004
Fri Sep 29 10:51:53 +0000 2023;1707709779324629089;"Setelah 23 tahun, akhirnya bakal ketemu Yayang sama Sherina lagi #PetualanganSherina2 https://t.co/hVFnIy0Xvj";0;0;0;0;in;960018863462039558;1707709779324629089;kucingkumajikan;https://twitter.com/kucingkumajikan/status/1707709779324629089
Fri Sep 29 10:28:44 +0000 2023;1707703950454259760;"Ramai ya bioskop2 kita. Yang udah reunian sama @FilmPetSher 2 siaapa nih??!   #PetualanganSherina  #PetualanganSherina2 https://t.co/jO93MFK9N4";0;0;1;11;in;44056998;1707703950454259760;alamtaslim;https://twitter.com/alamtaslim/status/1707703950454259760
Fri Sep 29 10:26:30 +0000 2023;1707703391215100389;"Yaiyalah, siapa yang gak tau sama film ini coba? Gen X, Y, Z, dan Alpha bersatu tak bisa dikalahkan😂  #Sherina #PetualanganSherina2 #3D_byJungkook #SalmaAtCiwalkBandung #IndiHome https://t.co/GjmZJb9DaW";0;6;69;89;in;1242389973086560256;1707703391215100389;MySumatera;https://twitter.com/MySumatera/status/1707703391215100389
Fri Sep 29 10:15:52 +0000 2023;1707700713000935769;"Sore buat kedan kedan ku, salam semangat ya Prediksi CHELSEA 29 September 2023💥 Prediksi lengkap cus ke WA wak thoms aja ya 081384324023 Dijamin gratis tanpa mahar ya bosku Utamakan Prediksi Sendiri #prediksiCHELSEA19 #bocorantogel #PetualanganSherina2 #RempangHappyEnding #Sadam https://t.co/BSALsEBvRe";0;0;0;0;in;1685657839732502529;1707700713000935769;wakthomshoki_;https://twitter.com/wakthomshoki_/status/1707700713000935769
Fri Sep 29 10:15:09 +0000 2023;1707700532352307479;"Penutup:  “Kami ingin membuat kembali film yang bisa membuat keluarga Indonesia berbondong-bonding ke bioskop menonton film Indonesia” - Mira Lesmana  Selamat mentonton #PetualanganSherina2!";0;0;1;0;in;53235201;1707683517835116871;sirprasayadi;https://twitter.com/sirprasayadi/status/1707700532352307479
Fri Sep 29 10:12:46 +0000 2023;1707699933044953542;"Halo, Sobat Muda! Siapa yang sudah menonton film #PetualanganSherina2?  Tim @hariankompas &amp  @kompasmuda mendapat kesempatan hadir pemutaran terbatas perdana @FilmPetSher 2 dan bertemu para pemain, nih. Yuk, simak di sini.   #PetualanganSherina";0;0;0;0;in;79237556;1707699933044953542;kompasmuda;https://twitter.com/kompasmuda/status/1707699933044953542
Fri Sep 29 10:06:54 +0000 2023;1707698457711116490;"Sadam Sherina Saling Suka? Prediksi Cerita Sebelum Petualangan Sherina 2 Terjadi.  #VeronaPictures #PetualanganSherina2 #Sherina #Sadam #Viral #Film #Indonesia  https://t.co/1fG9ofqgNc";0;0;0;0;in;1488100595323990017;1707698457711116490;Verona_Indo;https://twitter.com/Verona_Indo/status/1707698457711116490
Fri Sep 29 10:05:52 +0000 2023;1707698199069434257;"Ingin rewatch #PetualanganSherina2 🤧";0;0;0;0;en;2199034951;1707698199069434257;yxsmxnxxxf;https://twitter.com/yxsmxnxxxf/status/1707698199069434257
Fri Sep 29 10:01:28 +0000 2023;1707697089080373626;"Musik dan scoring yang ada di #PetualanganSherina2 bisa Sherina buat berkat:  Building blocks dari film pertamanya yang sangat bagus dibuat oleh Alm. Elfa Secioria.";0;1;1;0;in;53235201;1707683517835116871;sirprasayadi;https://twitter.com/sirprasayadi/status/1707697089080373626
Fri Sep 29 09:58:11 +0000 2023;1707696265398812851;"#PetualanganSherina2 dibuat karena celetukan Sherina yang ketika diajak sama mba Mirles dan mas Riri untuk jadi Music Director di reboot film #PetualanganSherina:  “Bikin sequelnya aja om tante”  Jadi deh Sherina dapat dua role di filmnya. Actress dan Music Director 🔥 https://t.co/XKpo377Bf4";0;1;1;0;in;53235201;1707683517835116871;sirprasayadi;https://twitter.com/sirprasayadi/status/1707696265398812851
Fri Sep 29 09:56:06 +0000 2023;1707695740183867685;"Hari Pertama 'Petualangan Sherina 2' Raih 256.286 Penonton, Terbanyak Sepanjang 2023 #PetualanganSherina2 #FilmPetualanganSherina #PetualanganSherina  https://t.co/jVudZKgkq4";0;0;0;0;in;1177104115148578816;1707695740183867685;republikajogja;https://twitter.com/republikajogja/status/1707695740183867685
Fri Sep 29 09:44:40 +0000 2023;1707692861242970150;"chenleloveer! , udah pada nonton film petualangan Sherina 2 blm ??, seru banget woy terngiang-ngiang dari kemarin wkwk kyk sahabat an dari kecil lucu bangettt^ - ^! #PetualanganSherina2 @FilmPetSher";0;0;0;1;in;1706263164902617088;1707692861242970150;chenleloveer;https://twitter.com/chenleloveer/status/1707692861242970150
Fri Sep 29 09:38:09 +0000 2023;1707691223216181561;"Semoga #PetualanganSherina2 bisa tembus diatas 3juta syukur2 bisa sampe 5 juta lebih";0;0;1;1;in;1250945714;1707691223216181561;Farhadi312;https://twitter.com/Farhadi312/status/1707691223216181561
Fri Sep 29 09:25:39 +0000 2023;1707688075433037858;"ADORE YOU 🖤 Love the actors, music and the story message #PetualanganSherina2 https://t.co/FHIFu3Per0";0;0;0;0;en;1298864375416029184;1707688075433037858;estrgrcm;https://twitter.com/estrgrcm/status/1707688075433037858
Fri Sep 29 09:20:55 +0000 2023;1707686885328617557;"just bring back the childhood memories #PetualanganSherina2   HAHAHA 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 😭 yha gimana";0;0;0;1;en;58167565;1707686885328617557;fercabella;https://twitter.com/fercabella/status/1707686885328617557
Fri Sep 29 09:17:45 +0000 2023;1707686090029818133;"Akhirnya setelah 23 tahun, Sherina dan Sadam bertualang lagi! Terharu, inget zaman dulu nonton film pertamanya pas masih bocil…🤧 Yuk langsung intip aja review KapanLagi untuk film Petualangan Sherina 2 ini!  #PetualanganSherina2 #crtvKLY https://t.co/HeAgfgLEwH";0;0;0;1;in;31355801;1707686090029818133;KapanLagicom;https://twitter.com/KapanLagicom/status/1707686090029818133
Fri Sep 29 09:07:32 +0000 2023;1707683517835116871;"Kita dengerin dulu proses pembuatan film #PetualanganSherina2 langsung dari tiga punggawanya 🫶 https://t.co/RVFs5a1Zuo";0;1;1;1;in;53235201;1707683517835116871;sirprasayadi;https://twitter.com/sirprasayadi/status/1707683517835116871
Fri Sep 29 08:46:25 +0000 2023;1707678205287747751;"https://t.co/vgj3Cz4RQ0 #parboaboa #petualangansherina2 #film #hiburan #bioskop #sinopsis https://t.co/sJiulhRwmr";0;0;7;7;qme;1403262851142230017;1707678205287747751;parboaboa;https://twitter.com/parboaboa/status/1707678205287747751
Fri Sep 29 08:28:31 +0000 2023;1707673697438560762;"4. Kaos kaki bintang-bintang. Udah kyk canopus, capella, vega ga tuh 5. Sepatu aerostreet x tiniwinibiti, iya dl kan sherina model iklan tiniwinibiti 🤭 6. Terakhir paling penting, sahabat dari jaman masih piyiik. Ini emg kita berdua udah nungguin filmnya 🥹 #PetualanganSherina2";0;0;0;0;in;77235940;1707672405953728975;periang;https://twitter.com/periang/status/1707673697438560762
Fri Sep 29 08:23:53 +0000 2023;1707672534127345944;"nonton #PetualanganSherina2 baru mulai menit-menit awal udah nangis dikit 😭";0;0;0;0;in;550903774;1707672534127345944;tikahrsi;https://twitter.com/tikahrsi/status/1707672534127345944
Fri Sep 29 08:23:23 +0000 2023;1707672405953728975;"Toloongggg!! Aku masih cinta sm sadam!!! Gmn ini 😭😭😭😭 Dan yes staterpack aku nonton hari ini  1. Hansaplast, jelas itu masang di hidung macam woopy pdhl ga luka 🤣 2. Tupperware mamak isi chacha, iya klo dl mah smarties 🥹 3. Kemeja flanel kotak2 @MirLes #PetualanganSherina2 https://t.co/cPiOQXq3Mp";0;2;0;1;in;77235940;1707672405953728975;periang;https://twitter.com/periang/status/1707672405953728975
Fri Sep 29 08:07:19 +0000 2023;1707668363575689654;"Pelajaran hidup menohok di film #PetualanganSherina2:  1. Meski sudah berusaha dengan jujur, keras, dan maksimal, hidup itu memang ga adil.   2. Tapi selalu ada celah pembelajaran kalau mau menerima dan mengikhlaskan. Untuk kemudian lanjut fokus ke langkah selanjutnya.";0;1;1;0;in;95191831;1707668363575689654;bentarabumi;https://twitter.com/bentarabumi/status/1707668363575689654
Fri Sep 29 07:59:28 +0000 2023;1707666387425284156;"Ternyata Sadam ngeghosting Sherina 10 tahun lalu  #PetualanganSherina2";0;0;0;0;in;993051300613902336;1707666387425284156;Andrafqi;https://twitter.com/Andrafqi/status/1707666387425284156
Fri Sep 29 07:08:19 +0000 2023;1707653515169189966;"Habis nonton #PetualanganSherina2 Seru banget. Jadi nostalgia dgn childhood dan inner child. Sherina cantik pula ditambah Sadam ganteng bgt jirr. Jadi pengen nyanyi sambil nari juga kaya di filmnya. 😆";0;1;0;2;in;1481126514456666113;1707653515169189966;spriga_tito;https://twitter.com/spriga_tito/status/1707653515169189966
Fri Sep 29 06:56:01 +0000 2023;1707650419680510135;"LET'S FUCKING GOOO  #PetSher2 #PetualanganSherina2 #MilesFilm https://t.co/t9P9obnXBg";0;0;0;0;en;1507750695755476993;1707650419680510135;thafism__;https://twitter.com/thafism__/status/1707650419680510135
Fri Sep 29 06:51:38 +0000 2023;1707649318600180088;"Nunggu2 adegan Mba Sher dewasa terjerat cicilan paylater, Sadam tiba2 muncul pinjam seratus, tp gak ada.  Tp lucunya Mba Sher tetep bawa bekal sampe dewasa, frugal living kh? 🙏🏻  #PetualanganSherina2";1;0;3;8;in;226496603;1707649318600180088;AllianzID;https://twitter.com/AllianzID/status/1707649318600180088
Fri Sep 29 06:32:27 +0000 2023;1707644489744199778;"@FilmPetSher #PetualanganSherina2 in emoji: 🎶👠🐈📹🏝🦧🚣‍♂️⭐️🥷🥂💋  Habis nonton jangan lupa mampir minimarket beli indomilk &amp  oreo wafer 😅";0;0;0;0;in;1646080747575607296;1707336671208120785;mahenmastanda;https://twitter.com/mahenmastanda/status/1707644489744199778
Fri Sep 29 06:14:47 +0000 2023;1707640042003611899;"Sudah nonton film #PetualanganSherina2 dan bahagia sekali. 🖤 https://t.co/AGy0gvqPnl";0;0;0;0;in;533218308;1707640042003611899;ndrfirmansyah;https://twitter.com/ndrfirmansyah/status/1707640042003611899
Fri Sep 29 06:14:25 +0000 2023;1707639953478627364;"Scene pas lagu ini paling buat nostalgia🫶 #sherinasadam #PetualanganSherina2 https://t.co/aQQQ3YxlE3 https://t.co/IEh0kcCjhK";0;0;0;0;in;1017015464537436160;1707639953478627364;Piufisl;https://twitter.com/Piufisl/status/1707639953478627364
Fri Sep 29 05:59:57 +0000 2023;1707636308993331377;"Akhir kalimat, petsher 2 berhasil membuat kita bernostalgia dan bernyanyi kembali di bioskop terutama bagi generasi petsher pertama. Sebuah film yang hangat dan menyenangkan. Sebuah angin segar pada perfilman Indonesia dalam gempuran banyaknya film demit. #PetualanganSherina2";0;0;0;0;in;220258071;1707630688420479135;wildanrojaba;https://twitter.com/wildanrojaba/status/1707636308993331377
Fri Sep 29 05:57:49 +0000 2023;1707635775226171744;"78. #PetualanganSherina2 (4/5) https://t.co/h2X17RceiP";0;1;0;0;und;169720227;1613073942801166337;innatjeu;https://twitter.com/innatjeu/status/1707635775226171744
Fri Sep 29 05:49:36 +0000 2023;1707633704259178691;"My sis dragged my ass to watch #PetualanganSherina2 and I must say it was heartwarming. Also I think it is not necessary to put imaginary scenes of them dancing tgt while they were stuck in that building :3 https://t.co/tRNmpnr6nn";0;0;0;0;en;615008094;1707633704259178691;starsprinters;https://twitter.com/starsprinters/status/1707633704259178691
Fri Sep 29 05:37:57 +0000 2023;1707630775481610291;"Partai Hidup Mati! Jadwal, Susunan Line Up &amp  H2H lengkap Perempat Final Beregu Putra Indonesia Vs Korea : Optimis 3-0 LIVE disini!  https://t.co/pguzkVO2Rz  #AsianGames2022  #Badminton #Cilacap #PetualanganSherina2 #Indonesia";0;0;0;0;in;1525039172909924352;1707630775481610291;Badmintoninfo3;https://twitter.com/Badmintoninfo3/status/1707630775481610291
Fri Sep 29 05:35:57 +0000 2023;1707630272190255427;"256.268+++ #AnakBioskop udah ketemu Sadam dan Sherina!   Mari lanjutkan petualangan dan #NostalgiaBersama nonton #PetualanganSherina2 di Cinépolis Cinemas.   Book tiketmu di website dan aplikasi Cinépolis Indonesia.   #Petsher2  #CinepolisExperience  #CinepolisID https://t.co/cEwiAFuRa7";0;1;0;3;in;2283160130;1707630272190255427;cinepolisID;https://twitter.com/cinepolisID/status/1707630272190255427
Fri Sep 29 05:32:26 +0000 2023;1707629387032805745;"Ngga akan nyesel nonton pokoknya, nostalgia banget Abis nonton dengerin ost nya jg moodbooster bgt #PetualanganSherina2";0;0;0;0;in;1254752224212692992;1707627288270094680;Snowfla80624017;https://twitter.com/Snowfla80624017/status/1707629387032805745
Fri Sep 29 05:29:46 +0000 2023;1707628715554086989;"BAGUS BGT #PetualanganSherina2 KMRN GW NTN DI BIOSKOP TERHURAN BANGETT";0;0;1;0;in;1388063748837961732;1707628715554086989;jieeelin;https://twitter.com/jieeelin/status/1707628715554086989
Fri Sep 29 05:29:45 +0000 2023;1707628708943798427;"review #PETUALANGANSHERINA2 https://t.co/1oaIkvZYHV";0;0;0;0;en;1166875109845430272;1707628708943798427;himydearestself;https://twitter.com/himydearestself/status/1707628708943798427
Fri Sep 29 05:24:51 +0000 2023;1707627478808932691;"Amazing debut 🎊  #PetualanganSherina2 sukses mencatatkan diri sebagai film Indonesia dengan angka penonton Opening Day terbesar sejauh ini di tahun 2023:２５６.２８６  Selamat!  https://t.co/ogML0GzBDJ";0;1;4;3;in;47535272;1707627478808932691;flickmagazine;https://twitter.com/flickmagazine/status/1707627478808932691
Fri Sep 29 05:17:07 +0000 2023;1707625531733381356;"*Rekor Hari Pertama 2023* #PetualanganSherina2 Terlaris 256.286 penonton Sepekan prediksi sejuta! Jumat, 29 September 2023 https://t.co/D0o1XjOIiq";0;1;0;1;in;1575338724;1707625531733381356;yan_widjaya;https://twitter.com/yan_widjaya/status/1707625531733381356
Fri Sep 29 05:08:38 +0000 2023;1707623398631981547;"Rame bgt Cik. Film tayang hari pertama + Tanggal merah = LAUTAN MANUSIA  #PetualanganSherina2 https://t.co/TKssuZydAD";0;0;0;2;in;1618500275970658305;1707623398631981547;ZYRProduction;https://twitter.com/ZYRProduction/status/1707623398631981547
Fri Sep 29 05:07:18 +0000 2023;1707623060982120681;"alhamdulillah PSN Rempang eco city ttp dipertahankan, jokowi meminta semua d selesaikan secara baik2 #RempangHappyEnding #InvestasiUntukRakyat #cilacap #chika #petualangansherina2 #lalisacrazygirlshow https://t.co/9WAXCh2fMo";0;0;0;0;in;1942332127;1707623060982120681;bagasss188;https://twitter.com/bagasss188/status/1707623060982120681
Fri Sep 29 05:05:22 +0000 2023;1707622573872410819;"#petualangansherina  #petualangansherina2   #emoney  #emoneymandiri #janitra #22janitra https://t.co/2HpW5BraWr";0;0;0;0;qme;1660862778209611777;1707622573872410819;22Janitraa;https://twitter.com/22Janitraa/status/1707622573872410819
Fri Sep 29 05:05:11 +0000 2023;1707622529911955914;"Rewacth petualangan sherina dulu sebelum nonton film ke2 nya. Dulu pernah nonton sih pas gua kelas 2 SD, tapi gua udah lupa sama alur cerita film nya 😌  #PetualanganSherina  #PetualanganSherina2 https://t.co/3RpCDZrhRE";0;1;0;2;in;1618500275970658305;1707622529911955914;ZYRProduction;https://twitter.com/ZYRProduction/status/1707622529911955914
Fri Sep 29 05:04:43 +0000 2023;1707622411909365797;"Uhuy congrats tim petualangan sherina 2 👏👏👏... #PetualanganSherina2 https://t.co/BJosYDIr4A";0;0;0;1;in;58708337;1707622411909365797;ranolips;https://twitter.com/ranolips/status/1707622411909365797
Fri Sep 29 05:02:19 +0000 2023;1707621805400461382;"Here we go! #PetualanganSherina2 https://t.co/noQj18FINZ";0;0;0;0;en;550903774;1707621805400461382;tikahrsi;https://twitter.com/tikahrsi/status/1707621805400461382
Fri Sep 29 04:59:47 +0000 2023;1707621171314016762;"Akulaahhhh yg Nangiss ituu 😭😭😭 #PetualanganSherina2";0;0;0;0;in;181522343;1707621171314016762;litbon;https://twitter.com/litbon/status/1707621171314016762
Fri Sep 29 04:55:13 +0000 2023;1707620018962510005;"250 rb ++  #PetualanganSherina2   👏🏻  Hari Minggu bakalan 1 jt Penonton kayaknya nih.   https://t.co/4sKPxX62nW";1;0;2;1;in;522919955;1707620018962510005;moviegoersID;https://twitter.com/moviegoersID/status/1707620018962510005
Fri Sep 29 04:52:41 +0000 2023;1707619384422986049;"Kapan ya terakhir kita ada film musikal yg beneran musikal? Asli, gak inget! Setiap mrka nyanyi dan nari, koreonya tuh enak dilihat plus harmonisasinya Sherina &amp  Derby halus banget masuk ke kuping. Real definition of "apotek tutup"! #PetualanganSherina2   https://t.co/5Oz7Qyihzq";5;2;33;107;in;46883438;1707364321704243486;senorjoey;https://twitter.com/senorjoey/status/1707619384422986049
Fri Sep 29 04:50:04 +0000 2023;1707618722419224955;"sudah rencana nonton #PetualanganSherina2 sama anak-anak  nanti malam rewatch dulu #PetualanganSherina1 nya  biar mereka tidak hah heh hoh";0;0;0;0;in;103181631;1707618722419224955;dianayayang;https://twitter.com/dianayayang/status/1707618722419224955
Fri Sep 29 04:48:04 +0000 2023;1707618222416281925;"Kudos buat Derby Romero yg bnr2 berkembang dr Yayang yg dlu sampai jd Sadam yg skrg.. Di film ini, Sadam jg bnyk porsi nyanyi, nari, dan fight! Buat gue, karakter Sadam di #PetualanganSherina2 ini baru bs disebut "male lead", krna porsi dan dampaknya 👏🏼👏🏼  https://t.co/Y5J1VRTO1y";1;1;6;42;in;46883438;1707364321704243486;senorjoey;https://twitter.com/senorjoey/status/1707618222416281925
Fri Sep 29 04:45:59 +0000 2023;1707617697889243434;"Toop #PetualanganSherina2 https://t.co/cXorOcdrZx";0;0;0;0;en;370116970;1707617697889243434;Barudak_Sunda35;https://twitter.com/Barudak_Sunda35/status/1707617697889243434
Fri Sep 29 04:44:55 +0000 2023;1707617426450637093;"Karakter Sherina berkembang dngn baik.. Msh reckless, pemberani, dan bak-buk, namun ada moment antara dia dan Yayang yg bikin film ini terasa makin jd paket komplit.. Vibes dia semasa kecil dlu msh sama dngn dia 23 tahun kemudian 👏🏼👏🏼 #PetualanganSherina2  https://t.co/8c5WKMzsuz";0;1;3;24;in;46883438;1707364321704243486;senorjoey;https://twitter.com/senorjoey/status/1707617426450637093
Fri Sep 29 04:40:26 +0000 2023;1707616299575345577;"Sehari tayang dah 250rb penonton mantaap pecah kembali rekor wkwkwkw kembali mengulang sukses kaya tahun 2000 #PetualanganSherina2 sukses keren emank";0;0;0;0;in;370116970;1707616299575345577;Barudak_Sunda35;https://twitter.com/Barudak_Sunda35/status/1707616299575345577
